what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345047981917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345047983710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345047986878
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345047988820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345047990178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048002133
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345048007126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048008308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048008650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048009196
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048009620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048009847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048010130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048010417
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048010674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048010918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048011177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048011419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048011672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048011961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048012330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048013225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345048014439
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345048016304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048017634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048023307
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345048025250
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345048025292
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345048028571
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345048029839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048033657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048043251
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345048045447
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345048065397
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345048071955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345048084926
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345048087617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048088943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048091785
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345048093721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048094502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048100502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048103342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048116816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048121346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048264184
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345048264557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048265658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048266116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048266608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048267177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048268048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345048268804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048270467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048271975
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345048274553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048275868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048279792
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345048281773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048281781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048313358
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345048316089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345048317626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345048318120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345048319024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345048319572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345048320478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345048323642
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345048325225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048326526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048330555
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345048332493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048333895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048344042
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345048345095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048345527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048345779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048346021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048346264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345048346516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345048348722
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345048350770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048352242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048355546
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345048357550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345048358056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345051739681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345051740608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345051756317
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1345051758004
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1345051758047
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1345051759610
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1345051759691
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1345051759710
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1345051759794
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1345051759960
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1345051760102
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1345051760220
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1345051760239
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1345051760461
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1345051760524
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1345051760712
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1345051760849
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1345051761048
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1345051761117
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1345051761208
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1345051761454
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1345051762522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345051763186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345051767800
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1345051770081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345051772208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345051872907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345051875388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345051877686
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345051878639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345051882630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345051890279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345051895378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345051919381
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345051919460
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1345051919543
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345051919550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345051921167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345051929342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345051933489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345051959527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345051962746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345051964405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345051968129
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345051974504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345051974583
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1345051977935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345051980226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345051981601
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345052011333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345052014742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345052019517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345052026368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345052037133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345052043217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345052055625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345052057342
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345052057420
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345052057435
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345052061283
