what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066717661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066721564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066723169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066727925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066729079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066732265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066733736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066738175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066739464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066746724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066748377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066758893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066760482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066764607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066768878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066771063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066772250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066774919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066776106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066785538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066791365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066799994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066801432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066805036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066811215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066816153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066818109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066820595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066821849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066826303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066839980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066840726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066885633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066888474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066898076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066899358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066901262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066909492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066910695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345066913495
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345066916132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066917515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066921233
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345066921308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066922412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066976406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066979850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066983821
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345066983898
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345066987412
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345066996149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345066997483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067001316
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345067001391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067003179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067144633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067147795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067214853
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345067215372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345067218046
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345067219786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067221176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067224647
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345067224725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067228069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067307007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067311044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067375554
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345067382140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067396050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067416152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1345067424882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067426468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067437203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067443061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067502512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067506049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067511978
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345067520965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067524280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067528481
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345067528904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067530105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067880173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067883724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067982524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345067985830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068125660
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345068134372
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345068155145
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345068157788
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345068157837
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345068157837
closed,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1345068160061
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1345068163507
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345068166192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068169914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068174953
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345068175394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068177025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068215443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068221214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068234172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068238309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068239531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068240545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068354888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068358373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068366441
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345068367938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068372581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068374051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068382813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068392632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068401512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068403984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068407789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068410294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068415667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068421380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068435600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068731139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068737151
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345068878720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068878787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068881135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068884828
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345068885736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068894006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068896095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068902988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068904425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345068905604
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345068908358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068909935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068914923
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345068915072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068917027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068988098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345068989884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069101685
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345069127643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345069131808
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345069133362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069134929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069138385
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345069138535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069140880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069142403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069143998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069256945
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345069258185
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345069269269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069270483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069273923
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345069273999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069278491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069316357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069317621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069340228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069341160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069351046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069357236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069368049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069372444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069419192
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345069421117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345069422508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345069424749
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345069426504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069428998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069432487
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345069432569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069434437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069442303
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345069444209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345069444910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345069446533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069450574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069629889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069638249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069649488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069654175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069664646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345069681251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069683257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069687951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1345069694836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345069697863
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345069699255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069702799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069705930
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345069706005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069709011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069723468
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345069725271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345069726113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345069726826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345069731730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345069733887
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345069736764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069738336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069745749
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345069745835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069749283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069800555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069803709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069808434
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345069808475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345069811518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345070042504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345070054486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345070070266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345070071916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345071052455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345114254601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345118220361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345118220968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345118352365
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345118355046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345118356900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345118357401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345118357735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345118357990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345118358368
