what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345130483397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130484511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130488762
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345130488844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130490171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130498571
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345130499433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345130540924
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345130542116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130543589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130547072
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345130547165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130548700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130559058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130562700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130572057
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345130574711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130583078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130684458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345130721997
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345130723287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130724638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130727711
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345130727828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130728624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130736307
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345130739613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130740156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345130765009
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345130767002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130769653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130772638
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345130772738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130773716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130781340
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345130783377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130783920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130795778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130796962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130797601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130798017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130798352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130798644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130798912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130799479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130799763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130800049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130800553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130802330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130802705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345130804777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345130805611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345130810346
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345130814197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130815291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130818182
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345130818277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130820101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130926762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130936840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130951418
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345130953096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345130956721
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345130957963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130959121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130961987
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345130962082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130962738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345130974515
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345130977698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130996397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130996815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130997317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130997400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130997482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130997567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130997656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130997747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130997812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130997901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345130997986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131000398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131003032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131003568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345131004756
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345131006880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131009498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131014265
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345131014361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131015140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131023825
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345131026736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131027545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131027920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131028522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131029499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131030973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131032473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131033358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131033800
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131034246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131035443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131035784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131036406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131036913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345131038268
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345131039963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131041798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131044789
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345131044888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131045863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131055941
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345131058535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131060276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131061492
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131062503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131062883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131063214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131064728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131065001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131065497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131065584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131065668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131065753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131068137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131070344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131071468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131072282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131072964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131073712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131073937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131074144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131074463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131074801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131077496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131077735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131078280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131078998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345131082077
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345131083416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131084611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131087378
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345131087475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131088186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131198383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131205782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131301905
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345131312149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1345131318752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131324048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131325311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131327287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131328625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131330043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131332011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131333739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131336288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131340214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131341839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131345868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131347469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131349800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131351144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131365716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131368077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131372239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131377398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131380220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131382761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131388753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131394000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131430301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131433397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131437746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131439130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131439233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131439604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131440044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131440454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131440809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131441181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131441602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131443264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131443755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131443838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131443940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131444027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131444124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345131444173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131447335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131448839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131460159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131463446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131464923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131471979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131479943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131481118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131502029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131504168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131517618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131521246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131528750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131530121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131535520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131536949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131542987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131560117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131566648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131576352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131581453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131582602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131586851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131588905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131594308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131595819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131603349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131609746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131617362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131621303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131630814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131632936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131639660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131641239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131645316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131648215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131650969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345131652148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1345131655584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345131660313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345131661802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1345131664496
