what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345133938279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345133942260
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345133942377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345133943321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345133956330
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345133962645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345133965666
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345134010098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1345134010102
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345134014679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345134078618
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345134080196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134081543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134084859
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345134084995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134090319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134097197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134106006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134108476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134116786
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.ui",1345134121371
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1345134122376
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1345134130335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134130348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1345134130371
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345134158131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134166088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134166453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134166686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134166845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134167469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134167874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134168096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134168281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134168716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134169333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134169804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134170267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134170900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134171095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134171334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134171914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134175758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345134178448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134182030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345134190025
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345134191282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134192618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134196121
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345134196218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134196745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134210400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134216935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134221938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134229544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134231406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345134231428
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345134232192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345134234371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134246990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345134288727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1345134325320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134330166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134330576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134331104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134332656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134333738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345134334966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345134339794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134342419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134357584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134358163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134358661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345134359451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345134359951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345134360079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345134360584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134395326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345134403791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345134405137
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345134407269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134408583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134411419
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345134411519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134412111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134419603
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345134421542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134422477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345134427237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134430925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345134433997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1345134442271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134443728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345134448426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345134449828
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345134456149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134457690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134460622
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345134460725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134461292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134468468
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345134472119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134475087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134477573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345134483040
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345134484018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134485392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134489573
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345134489672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134490550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134496683
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345134498337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345134509848
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345134511183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134512910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134517009
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345134517111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134518044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134526346
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345134528010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345134530414
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345134532213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134533481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134536205
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345134536317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134538395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134561433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134574726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134581508
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345134603395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345134619473
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345134621877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134623133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134625556
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345134625659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134626976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134638925
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345134643900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134644347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134644754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134645132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1345134646762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1345134648620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345134702750
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345134704160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134705837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134708515
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345134708615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134709979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134717149
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345134719044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345134721232
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345134722463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134724383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134727483
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345134727585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134729781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134740533
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345134747734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1345134758676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345134763935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345134776581
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345134778369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134779967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134784876
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345134784981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345134785748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135196535
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345135199964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1345135202804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135210225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135211887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135215024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135217701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135225380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135227392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135228879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135237292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135243488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135250427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135256959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135268219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135299828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135317062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135326556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135330357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135340705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135350110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135352627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135354717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135356832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135357987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135362151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135365282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135371727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135376284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135382627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135384122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135392060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135395158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345135395451
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345135396693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135397991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135401971
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345135402086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135403662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135415681
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1345135427002
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345135452008
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1345135454129
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1345135454171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345135483135
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345135484899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135485993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135490037
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345135490139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135491479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135500518
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1345135506798
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1345135513977
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1345135514287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345135516146
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1345135519362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135521479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345135524903
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1345135525011
